# generated by: gensig.py chirp -a 0.3 -o sig_chirp_500_8k.csv --f0 500 --f1 8000
# date: 2026-04-03T17:17:13
# signal: 500–8000 Hz log chirp
# samples: 4096
# fs: 48828.0
# amplitude: 0.3
time_s,speaker
1.861636765790120399e-02,-2.288271755835576127e-01
1.863684771033013998e-02,-2.041583650369701575e-01
1.865732776275907251e-02,-1.765782830768198586e-01
1.867780781518800851e-02,-1.464726226435516254e-01
1.869828786761694103e-02,-1.142642967408085408e-01
1.871876792004587703e-02,-8.040759078848148944e-02
1.873924797247480956e-02,-4.538183162179340591e-02
1.875972802490374208e-02,-9.684660048490910389e-03
1.878020807733267808e-02,2.617499967728165525e-02
1.880068812976161061e-02,6.168417493430085330e-02
1.882116818219054660e-02,9.633318202878832226e-02
1.884164823461947913e-02,1.296229609934726745e-01
1.886212828704841513e-02,1.610723022924935854e-01
1.888260833947734765e-02,1.902248604612477023e-01
1.890308839190628365e-02,2.166558518618313944e-01
1.892356844433521618e-02,2.399783373963201294e-01
1.894404849676415217e-02,2.598489961562688855e-01
1.896452854919308470e-02,2.759733025400630813e-01
1.898500860162202070e-02,2.881100272605496282e-01
1.900548865405095322e-02,2.960749917951689958e-01
1.902596870647988922e-02,2.997440160796012720e-01
1.904644875890882175e-02,2.990550104779934326e-01
1.906692881133775774e-02,2.940091751245072493e-01
1.908740886376669027e-02,2.846712824555078236e-01
1.910788891619562627e-02,2.711690319601234300e-01
1.912836896862455879e-02,2.536914796807596684e-01
1.914884902105349479e-02,2.324865585993982631e-01
1.916932907348242732e-02,2.078577195508087005e-01
1.918980912591136331e-02,1.801597355100054698e-01
1.921028917834029584e-02,1.497937248100633667e-01
1.923076923076923184e-02,1.172014608637824001e-01
1.925124928319816436e-02,8.285904710314993815e-02
1.927172933562710036e-02,4.727004593866380999e-02
1.929220938805603289e-02,1.095815941435460128e-02
1.931268944048496888e-02,-2.554043325195791067e-02
1.933316949291390141e-02,-6.168497002765373216e-02
1.935364954534283741e-02,-9.693811667679062827e-02
1.937412959777176993e-02,-1.307739752251770582e-01
1.939460965020070593e-02,-1.626859708680494232e-01
1.941508970262963846e-02,-1.921944986715771464e-01
1.943556975505857445e-02,-2.188542139668910314e-01
1.945604980748750698e-02,-2.422608546475624181e-01
1.947652985991644298e-02,-2.620574896175329460e-01
1.949700991234537550e-02,-2.779400953219500203e-01
1.951748996477431150e-02,-2.896623715346387518e-01
1.953797001720324403e-02,-2.970397182489770693e-01
1.955845006963217655e-02,-2.999523074809847256e-01
1.957893012206111255e-02,-2.983471968771028160e-01
1.959941017449004508e-02,-2.922394460400415950e-01
1.961989022691898107e-02,-2.817122112418574686e-01
1.964037027934791360e-02,-2.669158094687079097e-01
1.966085033177684960e-02,-2.480657583102477692e-01
1.968133038420578212e-02,-2.254398138342943447e-01
1.970181043663471812e-02,-1.993740440373154288e-01
1.972229048906365065e-02,-1.702579904944439004e-01
1.974277054149258664e-02,-1.385289852156812718e-01
1.976325059392151917e-02,-1.046657032186716213e-01
1.978373064635045517e-02,-6.918104373706279731e-02
1.980421069877938769e-02,-3.261444409255957050e-02
1.982469075120832369e-02,4.476260116405787054e-03
1.984517080363725622e-02,4.152330688163261702e-02
1.986565085606619221e-02,7.795768389751041305e-02
1.988613090849512474e-02,1.132178768336808417e-01
1.990661096092406074e-02,1.467585554045507668e-01
1.992709101335299327e-02,1.780590626480337557e-01
1.994757106578192926e-02,2.066315746840227396e-01
1.996805111821086179e-02,2.320288021571519366e-01
1.998853117063979778e-02,2.538511105431684456e-01
2.000901122306873031e-02,2.717529444426102780e-01
2.002949127549766631e-02,2.854484507994726195e-01
2.004997132792659884e-02,2.947162075341305809e-01
2.007045138035553483e-02,2.994029772087214991e-01
2.009093143278446736e-02,2.994264198621874873e-01
2.011141148521340336e-02,2.947767148499916834e-01
2.013189153764233588e-02,2.855170581672958341e-01
2.015237159007127188e-02,2.717830190738028673e-01
2.017285164250020441e-02,2.537807576086973382e-01
2.019333169492914040e-02,2.317841225103144387e-01
2.021381174735807293e-02,2.061306668563073208e-01
2.023429179978700893e-02,1.772166361337422780e-01
2.025477185221594145e-02,1.454910001549460374e-01
2.027525190464487745e-02,1.114486159811610422e-01
2.029573195707380998e-02,7.562262354231702455e-02
2.031621200950274597e-02,3.857618870136331202e-02
2.033669206193167850e-02,8.937198828084156298e-04
2.035717211436061450e-02,-3.682830613529117225e-02
2.037765216678954702e-02,-7.399076624914592559e-02
2.039813221921847955e-02,-1.100014126494486683e-01
2.041861227164741555e-02,-1.442843429095912455e-01
2.043909232407634807e-02,-1.762892669079014762e-01
2.045957237650528407e-02,-2.055004208643419206e-01
2.048005242893421660e-02,-2.314449831058796037e-01
2.050053248136315259e-02,-2.537008528883233360e-01
2.052101253379208512e-02,-2.719036626132769752e-01
2.054149258622102112e-02,-2.857529049699473744e-01
2.056197263864995364e-02,-2.950170697461257374e-01
2.058245269107888964e-02,-2.995377001014701834e-01
2.060293274350782217e-02,-2.992322947564743929e-01
2.062341279593675816e-02,-2.940960005710240854e-01
2.064389284836569069e-02,-2.842020590905335875e-01
2.066437290079462669e-02,-2.697009905274597719e-01
2.068485295322355921e-02,-2.508185190070821857e-01
2.070533300565249521e-02,-2.278522634123983925e-01
2.072581305808142774e-02,-2.011672384812626946e-01
2.074629311051036373e-02,-1.711902306051726053e-01
2.076677316293929626e-02,-1.384031317238575420e-01
2.078725321536823226e-02,-1.033353324825684871e-01
2.080773326779716478e-02,-6.655529211519525812e-02
2.082821332022610078e-02,-2.866141705097294962e-02
2.084869337265503331e-02,9.727607243700857331e-03
2.086917342508396930e-02,4.798287641307607404e-02
2.088965347751290183e-02,8.547555675576656853e-02
2.091013352994183783e-02,1.215872363554467150e-01
2.093061358237077035e-02,1.557201674925405011e-01
2.095109363479970635e-02,1.873072303263771110e-01
2.097157368722863888e-02,2.158214509511486578e-01
2.099205373965757487e-02,2.407849128431663599e-01
2.101253379208650740e-02,2.617769093648573131e-01
2.103301384451544340e-02,2.784411962601399670e-01
2.105349389694437592e-02,2.904922168096522594e-01
2.107397394937331192e-02,2.977201883104025337e-01
2.109445400180224445e-02,2.999949565634202342e-01
2.111493405423118044e-02,2.972685448150905740e-01
2.113541410666011297e-02,2.895763447931419265e-01
2.115589415908904897e-02,2.770369197669619310e-01
2.117637421151798149e-02,2.598504125825618627e-01
2.119685426394691402e-02,2.382955749958385605e-01
2.121733431637585002e-02,2.127254579645882770e-01
2.123781436880478254e-02,1.835618254652388592e-01
2.125829442123371854e-02,1.512883764831524647e-01
2.127877447366265107e-02,1.164428807023818319e-01
2.129925452609158706e-02,7.960835272376494409e-02
2.131973457852051959e-02,4.140340702510159759e-02
2.134021463094945559e-02,2.471951024599356415e-03
2.136069468337838811e-02,-3.652761376299176743e-02
2.138117473580732411e-02,-7.493350262452910804e-02
2.140165478823625664e-02,-1.120917838478441148e-01
2.142213484066519263e-02,-1.473675496862992818e-01
2.144261489309412516e-02,-1.801558309853750484e-01
2.146309494552306116e-02,-2.098920670660178733e-01
2.148357499795199368e-02,-2.360619484109731103e-01
2.150405505038092968e-02,-2.582104588442104554e-01
2.152453510280986221e-02,-2.759499561057963679e-01
2.154501515523879820e-02,-2.889671448336798565e-01
2.156549520766773073e-02,-2.970288137404744622e-01
2.158597526009666673e-02,-2.999862289425979101e-01
2.160645531252559925e-02,-2.977780976397386703e-01
2.162693536495453525e-02,-2.904320402934545964e-01
2.164741541738346778e-02,-2.780645347195134232e-01
2.166789546981240377e-02,-2.608793216660920677e-01
2.168837552224133630e-02,-2.391642880547406591e-01
2.170885557467027230e-02,-2.132868706555629823e-01
2.172933562709920483e-02,-1.836880490883762707e-01
2.174981567952814082e-02,-1.508750222271987018e-01
2.177029573195707335e-02,-1.154126858842838416e-01
2.179077578438600934e-02,-7.791405163153390656e-02
2.181125583681494187e-02,-3.902976637262840082e-02
2.183173588924387787e-02,5.630905599052614006e-04
2.185221594167281040e-02,4.017274177802242219e-02
2.187269599410174639e-02,7.910477565697864033e-02
2.189317604653067892e-02,1.166743299992412941e-01
2.191365609895961492e-02,1.522181819840734140e-01
2.193413615138854744e-02,1.851065306125626864e-01
2.195461620381748344e-02,2.147542614028900287e-01
2.197509625624641597e-02,2.406314903923332804e-01
2.199557630867534849e-02,2.622731954737727578e-01
2.201605636110428449e-02,2.792877575844427418e-01
2.203653641353321702e-02,2.913642520547768400e-01
2.205701646596215301e-02,2.982783512379129087e-01
2.207749651839108554e-02,2.998967230389405492e-01
2.209797657082002154e-02,2.961798357590483266e-01
2.211845662324895406e-02,2.871831073286242875e-01
2.213893667567789006e-02,2.730563660516330815e-01
2.215941672810682259e-02,2.540416199163349487e-01
2.217989678053575858e-02,2.304691618177924506e-01
2.220037683296469111e-02,2.027520681452175677e-01
2.222085688539362711e-02,1.713791775680794105e-01
2.224133693782255963e-02,1.369066649712510908e-01
2.226181699025149563e-02,9.994835181923268641e-02
2.228229704268042816e-02,6.116491827593197039e-02
2.230277709510936415e-02,2.125220370915388915e-02
2.232325714753829668e-02,-1.907119965132924103e-02
2.234373719996723268e-02,-5.907684052074303055e-02
2.236421725239616520e-02,-9.803955967154782958e-02
2.238469730482510120e-02,-1.352506614871703816e-01
2.240517735725403373e-02,-1.700308666329210239e-01
2.242565740968296972e-02,-2.017428083963072882e-01
2.244613746211190225e-02,-2.298028414793489016e-01
2.246661751454083825e-02,-2.536919425439422837e-01
2.248709756696977077e-02,-2.729654964779544835e-01
2.250757761939870677e-02,-2.872617809395770494e-01
2.252805767182763930e-02,-2.963089839578453288e-01
2.254853772425657529e-02,-2.999306148490002988e-01
2.256901777668550782e-02,-2.980491970215745079e-01
2.258949782911444382e-02,-2.906881618970115766e-01
2.260997788154337634e-02,-2.779718956294386922e-01
2.263045793397231234e-02,-2.601239239878099796e-01
2.265093798640124487e-02,-2.374632550569789058e-01
2.267141803883018086e-02,-2.103989336925408959e-01
2.269189809125911339e-02,-1.794228952910963126e-01
2.271237814368804939e-02,-1.451012387801630388e-01
2.273285819611698191e-02,-1.080640691733641690e-01
2.275333824854591791e-02,-6.899408798818974786e-02
2.277381830097485044e-02,-2.861413473339460833e-02
2.279429835340378643e-02,1.232609595728457498e-02
2.281477840583271896e-02,5.306391958230213118e-02
2.283525845826165149e-02,9.283785442448630465e-02
2.285573851069058748e-02,1.309018782189514396e-01
2.287621856311952001e-02,1.665394819334771459e-01
2.289669861554845601e-02,1.990772552171392873e-01
2.291717866797738853e-02,2.278977445440419081e-01
2.293765872040632453e-02,2.524513364987368558e-01
2.295813877283525706e-02,2.722669348589623062e-01
2.297861882526419305e-02,2.869612208789469321e-01
2.299909887769312558e-02,2.962463111216893652e-01
2.301957893012206158e-02,2.999356559065984862e-01
2.304005898255099410e-02,2.979480534281293558e-01
2.306053903497993010e-02,2.903096892904427628e-01
2.308101908740886263e-02,2.771541479634008209e-01
2.310149913983779862e-02,2.587203808192208854e-01
2.312197919226673115e-02,2.353486542441945162e-01
2.314245924469566715e-02,2.074745401013795287e-01
2.316293929712459967e-02,1.756210488048538243e-01
2.318341934955353567e-02,1.403890417165046534e-01
2.320389940198246820e-02,1.024460937743254946e-01
2.322437945441140419e-02,6.251400852482154324e-02
2.324485950684033672e-02,2.135521542319155155e-02
2.326533955926927272e-02,-2.024169718890838146e-02
2.328581961169820524e-02,-6.147704112170921525e-02
2.330629966412714124e-02,-1.015553932554114358e-01
2.332677971655607377e-02,-1.397009717667922757e-01
2.334725976898500976e-02,-1.751727262759769366e-01
2.336773982141394229e-02,-2.072788474484125176e-01
2.338821987384287829e-02,-2.353904102578267821e-01
2.340869992627181082e-02,-2.589538794334933502e-01
2.342917997870074681e-02,-2.775022253643052994e-01
2.344966003112967934e-02,-2.906644235912839713e-01
2.347014008355861533e-02,-2.981731405618458508e-01
2.349062013598754786e-02,-2.998704420197872977e-01
2.351110018841648386e-02,-2.957113976521451582e-01
2.353158024084541639e-02,-2.857654957180074673e-01
2.355206029327435238e-02,-2.702158235902956673e-01
2.357254034570328491e-02,-2.493560136433009555e-01
2.359302039813222091e-02,-2.235849978745563238e-01
2.361350045056115343e-02,-1.933996581976928641e-01
2.363398050299008596e-02,-1.593855016181623951e-01
2.365446055541902196e-02,-1.222055296559197146e-01
2.367494060784795448e-02,-8.258750858782849813e-02
2.369542066027689048e-02,-4.130988057660683194e-02
2.371590071270582301e-02,8.134151762434432918e-04
2.373638076513475900e-02,4.294891809664502791e-02
2.375686081756369153e-02,8.426010713722664747e-02
2.377734086999262753e-02,1.239240229128880655e-01
2.379782092242156005e-02,1.611477210053322562e-01
2.381830097485049605e-02,1.951842268290387150e-01
2.383878102727942858e-02,2.253476695113640904e-01
2.385926107970836457e-02,2.510272858313611910e-01
2.387974113213729710e-02,2.717000051906768299e-01
2.390022118456623310e-02,2.869413525266432674e-01
2.392070123699516562e-02,2.964344375700594392e-01
2.394118128942410162e-02,2.999768353276715538e-01
2.396166134185303415e-02,2.974852034535417911e-01
2.398214139428197014e-02,2.889975264893251961e-01
2.400262144671090267e-02,2.746729239454658300e-01
2.402310149913983867e-02,2.547890079418486664e-01
2.404358155156877119e-02,2.297368256588266378e-01
2.406406160399770719e-02,2.000134711702128698e-01
2.408454165642663972e-02,1.662124993331751954e-01
2.410502170885557571e-02,1.290123203017955189e-01
2.412550176128450824e-02,8.916279594957576826e-02
2.414598181371344424e-02,4.747029812211098210e-02
2.416646186614237676e-02,4.781522357378092253e-03
2.418694191857131276e-02,-3.803362124033181357e-02
2.420742197100024529e-02,-8.009969654616506951e-02
2.422790202342918128e-02,-1.205536510400237182e-01
2.424838207585811381e-02,-1.585625804713294285e-01
2.426886212828704981e-02,-1.933409822770151554e-01
2.428934218071598233e-02,-2.241671387669936233e-01
2.430982223314491833e-02,-2.503982858737714423e-01
2.433030228557385086e-02,-2.714842453077200846e-01
2.435078233800278685e-02,-2.869792268955443926e-01
2.437126239043171938e-02,-2.965515431843299687e-01
2.439174244286065538e-02,-2.999910194097311633e-01
2.441222249528958790e-02,-2.972139278659909900e-01
2.443270254771852043e-02,-2.882653256792134244e-01
2.445318260014745643e-02,-2.733187279779394907e-01
2.447366265257638895e-02,-2.526731034056829417e-01
2.449414270500532495e-02,-2.267472347027645885e-01
2.451462275743425748e-02,-1.960715425414328583e-01
2.453510280986319347e-02,-1.612775247632928788e-01
2.455558286229212600e-02,-1.230850144909076127e-01
2.457606291472106200e-02,-8.228750815859939283e-02
2.459654296714999452e-02,-3.973585728431511949e-02
2.461702301957893052e-02,3.679345168711638508e-03
2.463750307200786305e-02,4.704632256601400803e-02
2.465798312443679904e-02,8.945123212819201808e-02
2.467846317686573157e-02,1.299974426095785729e-01
2.469894322929466757e-02,1.678245656177034528e-01
2.471942328172360009e-02,2.021268356979292469e-01
2.473990333415253609e-02,2.321704445552593699e-01
2.476038338658146862e-02,2.573094535251608250e-01
2.478086343901040461e-02,2.769999353380493412e-01
2.480134349143933714e-02,2.908120308652189512e-01
2.482182354386827314e-02,2.984396482396543537e-01
2.484230359629720566e-02,2.997075797001982900e-01
2.486278364872614166e-02,2.945758647592668367e-01
2.488326370115507419e-02,2.831412857604714839e-01
2.490374375358401018e-02,2.656359423887477700e-01
2.492422380601294271e-02,2.424229139556523527e-01
2.494470385844187871e-02,2.139890809864557764e-01
2.496518391087081123e-02,1.809352394367445549e-01
2.498566396329974723e-02,1.439637004196730463e-01
2.500614401572867976e-02,1.038636243180235674e-01
2.502662406815761575e-02,6.149438933381552730e-02
2.504710412058654828e-02,1.776733972809861964e-02
2.506758417301548428e-02,-2.637370282536952507e-02
2.508806422544441680e-02,-6.997275111760330180e-02
2.510854427787335280e-02,-1.120823523161748603e-01
2.512902433030228533e-02,-1.517842284314006862e-01
2.514950438273122132e-02,-1.882094072077454550e-01
2.516998443516015385e-02,-2.205574004655287690e-01
2.519046448758908985e-02,-2.481140038311862306e-01
2.521094454001802238e-02,-2.702673182095228221e-01
2.523142459244695837e-02,-2.865216287983643473e-01
2.525190464487589090e-02,-2.965088212497912767e-01
2.527238469730482343e-02,-2.999970658764063991e-01
2.529286474973375942e-02,-2.968965585413737007e-01
2.531334480216269195e-02,-2.872621698586551586e-01
2.533382485459162795e-02,-2.712929212338423546e-01
2.535430490702056047e-02,-2.493282756617975215e-01
2.537478495944949647e-02,-2.218413015567360369e-01
2.539526501187842900e-02,-1.894288376742018498e-01
2.541574506430736499e-02,-1.527988548363346799e-01
2.543622511673629752e-02,-1.127552741627458749e-01
2.545670516916523352e-02,-7.018056037161422844e-02
2.547718522159416604e-02,-2.601646107902190475e-02
2.549766527402310204e-02,1.875669235777932542e-02
2.551814532645203457e-02,6.314167111908081109e-02
2.553862537888097056e-02,1.061465449365861652e-01
2.555910543130990309e-02,1.468068948326107515e-01
2.557958548373883909e-02,1.842075448539925997e-01
2.560006553616777161e-02,2.175033214826221917e-01
2.562054558859670761e-02,2.459383669350684032e-01
2.564102564102564014e-02,2.688635609450618080e-01
2.566150569345457613e-02,2.857516443398726569e-01
2.568198574588350866e-02,2.962096860180951086e-01
2.570246579831244466e-02,2.999885918311346877e-01
2.572294585074137718e-02,2.969894181718574222e-01
2.574342590317031318e-02,2.872663234093286722e-01
2.576390595559924571e-02,2.710260651487547690e-01
2.578438600802818170e-02,2.486240289902537093e-01
2.580486606045711423e-02,2.205568532714199392e-01
2.582534611288605023e-02,1.874517924216395348e-01
2.584582616531498275e-02,1.500530372384039635e-01
2.586630621774391875e-02,1.092052818561152772e-01
2.588678627017285128e-02,6.583489273309055256e-02
2.590726632260178727e-02,2.092909305735285094e-02
2.592774637503071980e-02,-2.448637485012786913e-02
2.594822642745965580e-02,-6.937060751240185785e-02
2.596870647988858832e-02,-1.126913891347609276e-01
2.598918653231752432e-02,-1.534489858103630089e-01
2.600966658474645685e-02,-1.906993360514010749e-01
2.603014663717539284e-02,-2.235760977080699374e-01
2.605062668960432537e-02,-2.513110330304806905e-01
2.607110674203325790e-02,-2.732522475506044546e-01
2.609158679446219389e-02,-2.888798439676594221e-01
2.611206684689112642e-02,-2.978186083855386967e-01
2.613254689932006242e-02,-2.998474118909683073e-01
2.615302695174899494e-02,-2.949050841549433755e-01
2.617350700417793094e-02,-2.830925958604503245e-01
2.619398705660686347e-02,-2.646714715076498026e-01
2.621446710903579946e-02,-2.400584415935819171e-01
2.623494716146473199e-02,-2.098164312884340799e-01
2.625542721389366799e-02,-1.746420694739328761e-01
2.627590726632260051e-02,-1.353499853174290057e-01
2.629638731875153651e-02,-9.285423742701132133e-02
2.631686737118046904e-02,-4.814729117089920629e-02
2.633734742360940503e-02,-2.277021199818431065e-03
2.635782747603833756e-02,4.367773297340832306e-02
2.637830752846727356e-02,8.863249163280943754e-02
2.639878758089620608e-02,1.315227472241713158e-01
2.641926763332514208e-02,1.713292598535552658e-01
2.643974768575407461e-02,2.071024335369437142e-01
2.646022773818301060e-02,2.379851873533227469e-01
2.648070779061194313e-02,2.632337663025320906e-01
2.650118784304087913e-02,2.822359808666254910e-01
2.652166789546981165e-02,2.945264211171259028e-01
2.654214794789874765e-02,2.997982594899788467e-01
2.656262800032768018e-02,2.979113345592001583e-01
2.658310805275661617e-02,2.888962945200074239e-01
2.660358810518554870e-02,2.729546716616699231e-01
2.662406815761448470e-02,2.504548557154206989e-01
2.664454821004341722e-02,2.219240323232760104e-01
2.666502826247235322e-02,1.880362506396057454e-01
2.668550831490128575e-02,1.495968788791420812e-01
2.670598836733022174e-02,1.075237961398652353e-01
2.672646841975915427e-02,6.282575082523582377e-02
2.674694847218809027e-02,1.657838839646144646e-02
2.676742852461702279e-02,-3.010148786906375468e-02
2.678790857704595879e-02,-7.608281156406766776e-02
2.680838862947489132e-02,-1.202476582501935676e-01
2.682886868190382731e-02,-1.615184978248027925e-01
2.684934873433275984e-02,-1.988846288907240023e-01
2.686982878676169584e-02,-2.314271439690679943e-01
2.689030883919062836e-02,-2.583418045714503397e-01
2.691078889161956089e-02,-2.789592508373505142e-01
2.693126894404849689e-02,-2.927620307069542793e-01
2.695174899647742942e-02,-2.993980071231551743e-01
2.697222904890636541e-02,-2.986897868855618587e-01
2.699270910133529794e-02,-2.906399095493983342e-01
2.701318915376423394e-02,-2.754316369466407455e-01
2.703366920619316646e-02,-2.534252910672847303e-01
2.705414925862210246e-02,-2.251501975812850720e-01
2.707462931105103499e-02,-1.912924015214992057e-01
2.709510936347997098e-02,-1.526784278706111997e-01
2.711558941590890351e-02,-1.102554603289800650e-01
2.713606946833783951e-02,-6.506840381831992259e-02
2.715654952076677203e-02,-1.823437790606235662e-02
2.717702957319570803e-02,2.908474284299602738e-02
2.719750962562464056e-02,7.571107143156739772e-02
2.721798967805357655e-02,1.204800258036470284e-01
2.723846973048250908e-02,1.622694923011587520e-01
2.725894978291144508e-02,2.000281039100572922e-01
2.727942983534037760e-02,2.328019177594415068e-01
2.729990988776931360e-02,2.597588102317714420e-01
2.732038994019824613e-02,2.802099594331458610e-01
2.734086999262718212e-02,2.936278525638801318e-01
2.736135004505611465e-02,2.996603384008718618e-01
2.738183009748505065e-02,2.981403407356928992e-01
2.740231014991398317e-02,2.890909549358048891e-01
2.742279020234291917e-02,2.727257642388612457e-01
2.744327025477185170e-02,2.494443321414195336e-01
2.746375030720078769e-02,2.198229493216844188e-01
2.748423035962972022e-02,1.846008348610449767e-01
2.750471041205865622e-02,1.446621090017916889e-01
2.752519046448758874e-02,1.010139652557227180e-01
2.754567051691652474e-02,5.476157045659130196e-02
2.756615056934545727e-02,7.080309636245987227e-03
2.758663062177439326e-02,-4.081393400545765132e-02
2.760711067420332579e-02,-8.769571732804096187e-02
2.762759072663226179e-02,-1.323614091242564794e-01
2.764807077906119431e-02,-1.736601930324561671e-01
2.766855083149013031e-02,-2.105239013002168091e-01
2.768903088391906284e-02,-2.419949022852781462e-01
2.770951093634799536e-02,-2.672513079465492214e-01
2.772999098877693136e-02,-2.856288303526015038e-01
2.775047104120586389e-02,-2.966386970142187995e-01
2.777095109363479988e-02,-2.999811317452543147e-01
2.779143114606373241e-02,-2.955540184419963579e-01
2.781191119849266841e-02,-2.834564869261071984e-01
2.783239125092160093e-02,-2.639872897782890582e-01
2.785287130335053693e-02,-2.376379736076247307e-01
2.787335135577946946e-02,-2.050809839980457239e-01
2.789383140820840545e-02,-1.671529769135771393e-01
2.791431146063733798e-02,-1.248337371057137574e-01
2.793479151306627398e-02,-7.922122263438220735e-02
2.795527156549520650e-02,-3.150336076972172494e-02
2.797575161792414250e-02,1.707268864730131577e-02
2.799623167035307503e-02,6.523301340966566886e-02
2.801671172278201102e-02,1.117103308803844980e-01
2.803719177521094355e-02,1.552773986348227886e-01
2.805767182763987955e-02,1.947795723329135698e-01
2.807815188006881207e-02,2.291656441207195471e-01
2.809863193249774807e-02,2.575161327395761868e-01
2.811911198492668060e-02,2.790682567640350165e-01
2.813959203735561659e-02,2.932369036553572617e-01
2.816007208978454912e-02,2.996310076849139636e-01
2.818055214221348512e-02,2.980648667989240774e-01
2.820103219464241764e-02,2.885640592327548548e-01
2.822151224707135364e-02,2.713657618054630682e-01
2.824199229950028617e-02,2.469134196787557134e-01
2.826247235192922216e-02,2.158458680665553686e-01
2.828295240435815469e-02,1.789811559226918425e-01
2.830343245678709069e-02,1.372954659860295967e-01
2.832391250921602321e-02,9.189766078156617890e-02
2.834439256164495921e-02,4.400010651802130357e-02
2.836487261407389174e-02,-5.113467162984730759e-03
2.838535266650282773e-02,-5.412222699196547054e-02
2.840583271893176026e-02,-1.017037061412212895e-01
2.842631277136069626e-02,-1.465695345215459466e-01
2.844679282378962878e-02,-1.875004638488961539e-01
2.846727287621856478e-02,-2.233797326437933772e-01
2.848775292864749731e-02,-2.532238529976659769e-01
2.850823298107642984e-02,-2.762099629644289012e-01
2.852871303350536583e-02,-2.916989744154918074e-01
2.854919308593429836e-02,-2.992538540613711717e-01
2.856967313836323435e-02,-2.986525023966932202e-01
2.859015319079216688e-02,-2.898948383133637119e-01
2.861063324322110288e-02,-2.732038523129218244e-01
2.863111329565003541e-02,-2.490205545165826984e-01
2.865159334807897140e-02,-2.179929106269297978e-01
2.867207340050790393e-02,-1.809590250867494643e-01
2.869255345293683993e-02,-1.389249913230338751e-01
2.871303350536577245e-02,-9.303797966125071373e-02
2.873351355779470845e-02,-4.455526996982390325e-02
2.875399361022364098e-02,5.189945593016840122e-03
2.877447366265257697e-02,5.482506769460920165e-02
2.879495371508150950e-02,1.029759086877903712e-01
2.881543376751044550e-02,1.483047858806452457e-01
2.883591381993937802e-02,1.895478330993317084e-01
2.885639387236831402e-02,2.255504868727509493e-01
2.887687392479724655e-02,2.553001452340965538e-01
2.889735397722618254e-02,2.779550671923275984e-01
2.891783402965511507e-02,2.928686777460167701e-01
2.893831408208405107e-02,2.996085644900907674e-01
2.895879413451298359e-02,2.979695942860065005e-01
2.897927418694191959e-02,2.879807383737905679e-01
2.899975423937085212e-02,2.699053674063457420e-01
2.902023429179978811e-02,2.442349594611003538e-01
2.904071434422872064e-02,2.116763491103454964e-01
2.906119439665765664e-02,1.731328289261236941e-01
2.908167444908658916e-02,1.296795911570196858e-01
2.910215450151552516e-02,8.253416167092554601e-02
2.912263455394445769e-02,3.302262581229311461e-02
2.914311460637339368e-02,-1.745742780663542965e-02
2.916359465880232621e-02,-6.747621820953506044e-02
2.918407471123126221e-02,-1.156122371248846370e-01
2.920455476366019473e-02,-1.604927251331635385e-01
2.922503481608913073e-02,-2.008330054196885428e-01
2.924551486851806326e-02,-2.354735441102492888e-01
2.926599492094699925e-02,-2.634136611930495420e-01
2.928647497337593178e-02,-2.838409024278470416e-01
2.930695502580486778e-02,-2.961551982988077092e-01
2.932743507823380030e-02,-2.999870779936334442e-01
2.934791513066273283e-02,-2.952093708094185032e-01
2.936839518309166883e-02,-2.819420098185955181e-01
2.938887523552060135e-02,-2.605497480213952999e-01
2.940935528794953735e-02,-2.316328000707147117e-01
2.942983534037846988e-02,-1.960106271998102168e-01
2.945031539280740587e-02,-1.546992833084998575e-01
2.947079544523633840e-02,-1.088829304109659862e-01
2.949127549766527440e-02,-5.988030617745744577e-02
2.951175555009420692e-02,-9.107079855881097460e-03
2.953223560252314292e-02,4.196483927478904252e-02
2.955271565495207545e-02,9.184987861439035395e-02
2.957319570738101144e-02,1.390920365779934054e-01
2.959367575980994397e-02,1.823075169985662602e-01
2.961415581223887997e-02,2.202255125044750572e-01
2.963463586466781249e-02,2.517259289748757234e-01
2.965511591709674849e-02,2.758729222492621869e-01
2.967559596952568102e-02,2.919432313113930477e-01
2.969607602195461701e-02,2.994484362452164983e-01
2.971655607438354954e-02,2.981504404835984001e-01
2.973703612681248554e-02,2.880696704993725432e-01
2.975751617924141806e-02,2.694856966581666846e-01
2.977799623167035406e-02,2.429302004279391969e-01
2.979847628409928659e-02,2.091724390841099845e-01
2.981895633652822258e-02,1.691975828082520894e-01
2.983943638895715511e-02,1.241785139794957527e-01
2.985991644138609111e-02,7.544187800427847035e-02
2.988039649381502363e-02,2.442935310024119122e-02
2.990087654624395963e-02,-2.734474251669158709e-02
2.992135659867289216e-02,-7.833826841984993516e-02
2.994183665110182815e-02,-1.270271837320330610e-01
2.996231670353076068e-02,-1.719512071788677765e-01
2.998279675595969668e-02,-2.117578455693977790e-01
3.000327680838862920e-02,-2.452434577322370468e-01
3.002375686081756520e-02,-2.713900982782240234e-01
3.004423691324649773e-02,-2.893970014857040751e-01
3.006471696567543372e-02,-2.987057170634216940e-01
3.008519701810436625e-02,-2.990180923739398922e-01
3.010567707053330225e-02,-2.903065047308890367e-01
3.012615712296223477e-02,-2.728159765894411226e-01
3.014663717539116730e-02,-2.470580491144123148e-01
3.016711722782010330e-02,-2.137965385220704506e-01
3.018759728024903582e-02,-1.740255472545755300e-01
